Drug A,Drug B,Cell Line Name,Score
Docetaxel,Sirolimus,A498,6.222222222222222
Sirolimus,Celecoxib,UACC-257,-4.5555555555555545
Paclitaxel,Tamoxifen citrate,SK-MEL-28,17.0
Vinblastine sulfate (hydrate),Vorinostat,DU-145,1.5555555555555556
Thalidomide,Tretinoin,HOP-92,0.1111111111111111
Sorafenib tosylate,Nilotinib,MDA-MB-468,-2.1111111111111107
Romidepsin,Vinblastine sulfate (hydrate),NCI-H460,1.8888888888888888
Fulvestrant,Nilotinib,NCI-H226,0.1111111111111111
Docetaxel,Imatinib mesylate,NCI-H226,6.5555555555555545
Vorinostat,Paclitaxel,OVCAR-3,0.8888888888888888
Romidepsin,Docetaxel,NCI-H460,1.5555555555555556
Vorinostat,Docetaxel,MDA-MB-231/ATCC,-2.7777777777777777
Vinblastine sulfate (hydrate),Dasatinib,HOP-62,-11.444444444444445
Fulvestrant,Cladribine,HOP-62,-4.777777777777779
Fulvestrant,Tamoxifen citrate,K-562,3.0
Dasatinib,Romidepsin,MDA-MB-231/ATCC,-7.555555555555554
Fulvestrant,Dasatinib,K-562,19.88888888888889
Docetaxel,Sirolimus,NCI-H322M,0.7777777777777778
Thalidomide,Cladribine,SF-268,-6.333333333333332
Nilotinib,Mitotane,IGROV1,-5.222222222222221
Sorafenib tosylate,Everolimus,HCT-116,-7.1111111111111125
Thalidomide,Tamoxifen citrate,HS 578T,-5.222222222222221
Sirolimus,Mitotane,MDA-MB-468,10.0
Quinacrine hydrochloride,Cladribine,SK-MEL-5,-4.111111111111111
Quinacrine hydrochloride,Sirolimus,HOP-62,-7.777777777777778
Fulvestrant,Everolimus,BT-549,23.33333333333333
Sirolimus,Tamoxifen citrate,OVCAR-4,7.666666666666668
Sorafenib tosylate,Docetaxel,SF-268,2.1111111111111107
Everolimus,Romidepsin,NCI-H322M,-7.555555555555554
Quinacrine hydrochloride,Vinblastine sulfate (hydrate),HS 578T,-4.888888888888889
Thalidomide,Cladribine,RPMI-8226,-11.444444444444445
Dasatinib,Cladribine,MALME-3M,-3.2222222222222223
Fulvestrant,Nilotinib,HCT-116,-8.11111111111111
Fulvestrant,Vorinostat,PC-3,-4.4444444444444455
Thalidomide,Tamoxifen citrate,CAKI-1,1.0
Fulvestrant,Tamoxifen citrate,NCI-H226,0.7777777777777778
Docetaxel,Cladribine,HCT-116,-6.777777777777778
Vorinostat,Nilotinib,OVCAR-8,-10.333333333333334
Thalidomide,Vinblastine sulfate (hydrate),NCI-H322M,3.888888888888889
Sirolimus,Imatinib mesylate,HL-60(TB),-27.222222222222207
Vinblastine sulfate (hydrate),Romidepsin,MDA-MB-468,-6.333333333333332
Tamoxifen citrate,Tretinoin,NCI-H460,0.2222222222222222
Paclitaxel,Celecoxib,KM12,17.444444444444443
Quinacrine hydrochloride,Tamoxifen citrate,HL-60(TB),-0.7777777777777778
Sirolimus,Vinblastine sulfate (hydrate),RPMI-8226,-9.222222222222221
Vorinostat,Celecoxib,OVCAR-3,-9.333333333333334
Sirolimus,Vinblastine sulfate (hydrate),U251,11.888888888888893
Docetaxel,Nilotinib,A498,6.0
Everolimus,Docetaxel,NCI-H460,11.222222222222221
Sirolimus,Tretinoin,LOX IMVI,-1.8888888888888888
Imatinib mesylate,Celecoxib,SW-620,-9.444444444444443
Sorafenib tosylate,Vorinostat,SW-620,-12.444444444444445
Vinblastine sulfate (hydrate),Everolimus,HOP-92,-9.333333333333334
Paclitaxel,Imatinib mesylate,A549/ATCC,3.2222222222222223
Sorafenib tosylate,Vorinostat,A549/ATCC,-6.1111111111111125
Mitotane,Celecoxib,NCI-H226,-0.6666666666666666
Nilotinib,Imatinib mesylate,U251,-11.222222222222221
Sorafenib tosylate,Docetaxel,SW-620,1.2222222222222223
Docetaxel,Cladribine,UO-31,0.1111111111111111
Paclitaxel,Nilotinib,UACC-62,20.777777777777786
Vorinostat,Nilotinib,RPMI-8226,1.7777777777777777
Imatinib mesylate,Tretinoin,SK-MEL-5,-0.6666666666666666
Docetaxel,Cladribine,OVCAR-3,-4.0
Docetaxel,Tamoxifen citrate,UACC-257,19.0
Imatinib mesylate,Tamoxifen citrate,EKVX,-10.333333333333334
Quinacrine hydrochloride,Tretinoin,A498,-15.777777777777779
Sorafenib tosylate,Paclitaxel,BT-549,21.777777777777786
Cladribine,Celecoxib,UO-31,-2.0
Docetaxel,Fulvestrant,NCI-H522,21.33333333333333
Vinblastine sulfate (hydrate),Everolimus,IGROV1,-4.4444444444444455
Sirolimus,Mitotane,NCI-H226,-0.3333333333333333
Dasatinib,Romidepsin,PC-3,-1.0
Vinblastine sulfate (hydrate),Sirolimus,MDA-MB-435,0.5555555555555556
Everolimus,Docetaxel,OVCAR-4,2.555555555555556
Fulvestrant,Nilotinib,K-562,-1.5555555555555556
Romidepsin,Cladribine,UACC-257,-1.7777777777777777
Docetaxel,Tretinoin,HS 578T,20.666666666666668
Mitotane,Cladribine,SF-539,-1.3333333333333333
Vinblastine sulfate (hydrate),Vorinostat,OVCAR-3,0.6666666666666666
Fulvestrant,Tamoxifen citrate,MDA-MB-231/ATCC,5.222222222222221
Vinblastine sulfate (hydrate),Paclitaxel,ACHN,-5.0
Imatinib mesylate,Tamoxifen citrate,UACC-62,-1.0
Sorafenib tosylate,Tamoxifen citrate,U251,-0.1111111111111111
Dasatinib,Romidepsin,SF-539,0.2222222222222222
Sorafenib tosylate,Dasatinib,U251,-10.111111111111107
Dasatinib,Cladribine,MDA-MB-468,-2.7777777777777777
Thalidomide,Tretinoin,SF-539,-2.7777777777777777
Romidepsin,Vinblastine sulfate (hydrate),SF-539,2.888888888888889
Fulvestrant,Imatinib mesylate,SK-MEL-28,-3.555555555555556
Sirolimus,Celecoxib,EKVX,0.0
Vinblastine sulfate (hydrate),Tamoxifen citrate,MDA-MB-231/ATCC,8.222222222222221
Everolimus,Paclitaxel,A498,2.888888888888889
Dasatinib,Celecoxib,PC-3,6.888888888888888
Docetaxel,Tamoxifen citrate,RPMI-8226,52.0
Quinacrine hydrochloride,Tamoxifen citrate,HOP-62,-3.555555555555556
Romidepsin,Sirolimus,A549/ATCC,3.555555555555556
Sorafenib tosylate,Tretinoin,ACHN,3.0
Docetaxel,Tamoxifen citrate,LOX IMVI,33.77777777777778
Sorafenib tosylate,Nilotinib,DU-145,-1.5555555555555556
Dasatinib,Cladribine,T-47D,0.6666666666666666
Sirolimus,Tretinoin,A549/ATCC,4.777777777777779
Everolimus,Cladribine,SF-268,-5.777777777777778
Mitotane,Celecoxib,MDA-MB-468,-0.2222222222222222
Nilotinib,Vinblastine sulfate (hydrate),UACC-257,-2.7777777777777777
Sorafenib tosylate,Tretinoin,EKVX,12.666666666666664
Vinblastine sulfate (hydrate),Cladribine,MDA-MB-435,-12.555555555555555
Quinacrine hydrochloride,Sirolimus,MALME-3M,1.1111111111111112
Fulvestrant,Vorinostat,MDA-MB-435,-4.5555555555555545
Docetaxel,Fulvestrant,UO-31,-0.5555555555555556
Mitotane,Sirolimus,UO-31,-4.2222222222222205
Docetaxel,Paclitaxel,OVCAR-4,1.7777777777777777
Docetaxel,Vinblastine sulfate (hydrate),HL-60(TB),5.5555555555555545
Sirolimus,Tamoxifen citrate,MDA-MB-468,9.0
Vorinostat,Tretinoin,SF-539,0.5555555555555556
Vorinostat,Nilotinib,UO-31,-4.333333333333333
Dasatinib,Paclitaxel,LOX IMVI,9.111111111111107
Paclitaxel,Tamoxifen citrate,HL-60(TB),28.11111111111111
Vinblastine sulfate (hydrate),Tretinoin,MDA-MB-468,2.0
Tamoxifen citrate,Tretinoin,SF-268,-3.0
Dasatinib,Vorinostat,SW-620,-1.8888888888888888
Romidepsin,Paclitaxel,PC-3,5.888888888888888
Vorinostat,Paclitaxel,OVCAR-4,-8.0
Paclitaxel,Nilotinib,OVCAR-8,19.33333333333333
Nilotinib,Tamoxifen citrate,U251,-2.333333333333333
Everolimus,Vorinostat,UACC-62,0.3333333333333333
Nilotinib,Celecoxib,T-47D,-2.555555555555556
Mitotane,Docetaxel,HOP-62,-1.7777777777777777
Vinblastine sulfate (hydrate),Tamoxifen citrate,HCT-116,7.777777777777778
Sorafenib tosylate,Romidepsin,OVCAR-8,2.4444444444444446
Tamoxifen citrate,Tretinoin,NCI-H226,-1.7777777777777777
Paclitaxel,Tretinoin,PC-3,17.666666666666668
Mitotane,Docetaxel,A549/ATCC,-1.5555555555555556
Dasatinib,Nilotinib,IGROV1,-2.4444444444444446
Romidepsin,Tretinoin,A498,0.0
Docetaxel,Celecoxib,UO-31,0.6666666666666666
Docetaxel,Sirolimus,BT-549,1.0
Fulvestrant,Tretinoin,ACHN,0.4444444444444444
Docetaxel,Imatinib mesylate,NCI-H460,16.333333333333332
Thalidomide,Mitotane,CAKI-1,-2.333333333333333
Everolimus,Imatinib mesylate,UACC-257,-10.222222222222221
Mitotane,Imatinib mesylate,SF-539,-0.7777777777777778
Everolimus,Celecoxib,OVCAR-3,-5.0
Vinblastine sulfate (hydrate),Imatinib mesylate,A498,0.8888888888888888
Dasatinib,Tamoxifen citrate,IGROV1,16.77777777777778
Sirolimus,Vinblastine sulfate (hydrate),HOP-92,-10.444444444444443
Everolimus,Tamoxifen citrate,OVCAR-3,0.7777777777777778
Vinblastine sulfate (hydrate),Everolimus,CAKI-1,-11.888888888888893
Vinblastine sulfate (hydrate),Celecoxib,CAKI-1,-1.0
Everolimus,Sirolimus,K-562,-7.888888888888887
Everolimus,Docetaxel,HT29,7.888888888888887
Romidepsin,Imatinib mesylate,HS 578T,0.5555555555555556
Everolimus,Docetaxel,U251,7.1111111111111125
Vorinostat,Tamoxifen citrate,NCI-H460,-5.0
Fulvestrant,Imatinib mesylate,SK-OV-3,-11.333333333333336
Fulvestrant,Paclitaxel,HT29,-7.0
Everolimus,Tamoxifen citrate,NCI-H460,1.5555555555555556
Vorinostat,Vinblastine sulfate (hydrate),A498,-3.111111111111111
Romidepsin,Paclitaxel,HCT-116,0.6666666666666666
Tamoxifen citrate,Celecoxib,MALME-3M,1.5555555555555556
Quinacrine hydrochloride,Tretinoin,NCI-H322M,-6.666666666666668
Thalidomide,Tamoxifen citrate,SK-MEL-28,-1.7777777777777777
Quinacrine hydrochloride,Cladribine,NCI-H322M,-3.4444444444444446
Mitotane,Dasatinib,MDA-MB-231/ATCC,-0.2222222222222222
Fulvestrant,Everolimus,SF-539,7.555555555555554
Quinacrine hydrochloride,Sirolimus,SW-620,0.8888888888888888
Sorafenib tosylate,Cladribine,SK-OV-3,-6.333333333333332
Docetaxel,Imatinib mesylate,SF-268,-2.333333333333333
Sorafenib tosylate,Sirolimus,BT-549,8.555555555555555
Dasatinib,Imatinib mesylate,MALME-3M,-8.0
Nilotinib,Celecoxib,UO-31,-3.0
Sirolimus,Celecoxib,NCI-H522,1.6666666666666667
Vorinostat,Cladribine,HT29,-6.333333333333332
Thalidomide,Tretinoin,SK-MEL-5,-6.0
Dasatinib,Docetaxel,LOX IMVI,-3.333333333333333
Fulvestrant,Celecoxib,HOP-62,-12.888888888888893
Vorinostat,Vinblastine sulfate (hydrate),SW-620,-2.2222222222222223
Mitotane,Imatinib mesylate,MDA-MB-435,-5.222222222222221
Fulvestrant,Tretinoin,T-47D,-2.1111111111111107
Everolimus,Nilotinib,KM12,-1.4444444444444444
Quinacrine hydrochloride,Tretinoin,NCI-H23,-8.444444444444445
Romidepsin,Nilotinib,T-47D,-18.88888888888889
Vinblastine sulfate (hydrate),Vorinostat,MDA-MB-468,-13.0
Dasatinib,Sirolimus,MDA-MB-468,4.2222222222222205
Mitotane,Tretinoin,K-562,5.777777777777778
Fulvestrant,Imatinib mesylate,NCI-H23,-8.333333333333334
Sorafenib tosylate,Tretinoin,NCI-H322M,-12.333333333333336
Fulvestrant,Celecoxib,HOP-92,-4.888888888888889
Fulvestrant,Paclitaxel,RPMI-8226,-12.111111111111107
Sorafenib tosylate,Imatinib mesylate,MALME-3M,-9.777777777777779
Imatinib mesylate,Cladribine,HOP-92,-3.0
Docetaxel,Sirolimus,NCI-H226,3.555555555555556
Vinblastine sulfate (hydrate),Paclitaxel,NCI-H460,2.4444444444444446
Quinacrine hydrochloride,Cladribine,SW-620,-4.0
Sorafenib tosylate,Everolimus,KM12,-11.444444444444445
Vorinostat,Tamoxifen citrate,OVCAR-8,-8.666666666666666
Thalidomide,Mitotane,SK-OV-3,-3.111111111111111
Vorinostat,Tretinoin,UACC-62,3.2222222222222223
Tretinoin,Celecoxib,MDA-MB-231/ATCC,-6.5555555555555545
Sorafenib tosylate,Docetaxel,UACC-257,8.11111111111111
Vorinostat,Nilotinib,MALME-3M,-12.666666666666664
Dasatinib,Cladribine,UO-31,-4.5555555555555545
Thalidomide,Vinblastine sulfate (hydrate),HOP-62,10.0
Vinblastine sulfate (hydrate),Dasatinib,LOX IMVI,-4.111111111111111
Everolimus,Romidepsin,OVCAR-3,-5.222222222222221
Vinblastine sulfate (hydrate),Imatinib mesylate,SW-620,-8.444444444444445
Thalidomide,Sirolimus,OVCAR-8,-0.2222222222222222
Vinblastine sulfate (hydrate),Sirolimus,CAKI-1,-2.6666666666666665
Fulvestrant,Tamoxifen citrate,LOX IMVI,-0.8888888888888888
Vorinostat,Paclitaxel,HT29,-18.777777777777786
Imatinib mesylate,Tretinoin,HCT-116,-12.777777777777779
Sorafenib tosylate,Tamoxifen citrate,NCI-H522,-8.888888888888891
Sorafenib tosylate,Cladribine,LOX IMVI,-3.888888888888889
Vorinostat,Vinblastine sulfate (hydrate),SF-268,-18.22222222222221
Imatinib mesylate,Tretinoin,ACHN,-4.4444444444444455
Everolimus,Vorinostat,RPMI-8226,1.7777777777777777
Fulvestrant,Celecoxib,HS 578T,-4.666666666666667
Sirolimus,Cladribine,UO-31,-2.333333333333333
Paclitaxel,Tretinoin,HCT-116,12.666666666666664
Vorinostat,Sirolimus,HS 578T,-1.6666666666666667
Vinblastine sulfate (hydrate),Tamoxifen citrate,UO-31,-1.8888888888888888
Everolimus,Romidepsin,NCI-H226,1.0
Romidepsin,Imatinib mesylate,UACC-257,1.5555555555555556
Nilotinib,Vinblastine sulfate (hydrate),KM12,-7.1111111111111125
Docetaxel,Cladribine,A498,-2.555555555555556
Dasatinib,Cladribine,HL-60(TB),-6.777777777777778
Vinblastine sulfate (hydrate),Imatinib mesylate,MALME-3M,-2.4444444444444446
Imatinib mesylate,Celecoxib,SK-MEL-5,-1.0
Docetaxel,Sirolimus,HL-60(TB),11.222222222222221
Fulvestrant,Romidepsin,HOP-62,0.4444444444444444
Sorafenib tosylate,Imatinib mesylate,BT-549,-8.888888888888891
Dasatinib,Romidepsin,U251,-3.4444444444444446
Quinacrine hydrochloride,Tretinoin,RPMI-8226,-7.666666666666668
Imatinib mesylate,Cladribine,MALME-3M,-1.4444444444444444
Sorafenib tosylate,Tretinoin,KM12,5.5555555555555545
Romidepsin,Celecoxib,SF-268,-0.7777777777777778
Mitotane,Tretinoin,MDA-MB-435,0.2222222222222222
Romidepsin,Docetaxel,HL-60(TB),0.0
Mitotane,Imatinib mesylate,HCT-116,-4.5555555555555545
Mitotane,Paclitaxel,NCI-H322M,-0.6666666666666666
Docetaxel,Vinblastine sulfate (hydrate),HCT-116,-11.111111111111107
Vorinostat,Tretinoin,NCI-H460,-4.0
Quinacrine hydrochloride,Docetaxel,HT29,-2.0
Docetaxel,Nilotinib,T-47D,6.777777777777778
Quinacrine hydrochloride,Paclitaxel,HOP-62,-2.7777777777777777
Imatinib mesylate,Tamoxifen citrate,A549/ATCC,-1.3333333333333333
Dasatinib,Sirolimus,UO-31,2.333333333333333
Vinblastine sulfate (hydrate),Romidepsin,BT-549,-3.555555555555556
Dasatinib,Paclitaxel,UO-31,3.6666666666666665
Sirolimus,Mitotane,EKVX,6.333333333333332
Sorafenib tosylate,Tamoxifen citrate,HOP-62,-6.888888888888888
Dasatinib,Docetaxel,SF-539,3.111111111111111
Sorafenib tosylate,Paclitaxel,UO-31,-3.888888888888889
Quinacrine hydrochloride,Tamoxifen citrate,SK-MEL-28,-4.666666666666667
Vorinostat,Vinblastine sulfate (hydrate),T-47D,-9.333333333333334
Nilotinib,Tretinoin,NCI-H522,-8.444444444444445
Paclitaxel,Nilotinib,A498,4.777777777777779
Thalidomide,Cladribine,K-562,-5.111111111111111
Sorafenib tosylate,Cladribine,MCF7,-6.5555555555555545
Vinblastine sulfate (hydrate),Dasatinib,MDA-MB-231/ATCC,-6.333333333333332
Vorinostat,Paclitaxel,PC-3,-8.777777777777779
Sirolimus,Cladribine,K-562,-2.1111111111111107
Vinblastine sulfate (hydrate),Sirolimus,DU-145,-3.0
Quinacrine hydrochloride,Vinblastine sulfate (hydrate),NCI-H460,-1.1111111111111112
Vorinostat,Nilotinib,OVCAR-3,-13.333333333333336
Thalidomide,Vinblastine sulfate (hydrate),NCI-H23,1.8888888888888888
Dasatinib,Celecoxib,UACC-62,-3.0
Vorinostat,Tretinoin,A498,-2.7777777777777777
Cladribine,Celecoxib,NCI-H23,1.1111111111111112
Vinblastine sulfate (hydrate),Dasatinib,HCT-116,-7.1111111111111125
Sirolimus,Tretinoin,A498,7.222222222222222
Everolimus,Romidepsin,MDA-MB-468,2.7777777777777777
Tretinoin,Celecoxib,MCF7,-2.2222222222222223
Sirolimus,Cladribine,OVCAR-4,-5.0
Mitotane,Nilotinib,NCI-H23,-8.11111111111111
Vinblastine sulfate (hydrate),Tretinoin,UO-31,-2.6666666666666665
Fulvestrant,Dasatinib,HS 578T,12.111111111111107
Vorinostat,Romidepsin,SF-268,-6.1111111111111125
Quinacrine hydrochloride,Docetaxel,MDA-MB-231/ATCC,5.5555555555555545
Nilotinib,Tamoxifen citrate,MALME-3M,-10.333333333333334
Paclitaxel,Sirolimus,UACC-257,4.2222222222222205
Vinblastine sulfate (hydrate),Nilotinib,UACC-62,-2.555555555555556
Mitotane,Docetaxel,HCT-116,1.2222222222222223
Dasatinib,Docetaxel,MDA-MB-231/ATCC,0.4444444444444444
Mitotane,Tretinoin,OVCAR-4,-3.4444444444444446
Tamoxifen citrate,Cladribine,SK-MEL-28,-9.444444444444443
Fulvestrant,Romidepsin,UO-31,4.333333333333333
Mitotane,Everolimus,MDA-MB-468,-3.888888888888889
Tretinoin,Cladribine,PC-3,-4.4444444444444455
Gefitinib,Lenalidomide,MCF7,-3.111111111111111
Everolimus,Imatinib mesylate,IGROV1,-13.555555555555555
Nilotinib,Mitotane,SF-539,-4.4444444444444455
Quinacrine hydrochloride,Paclitaxel,BT-549,-6.4444444444444455
Mitotane,Tretinoin,ACHN,4.777777777777779
Thalidomide,Tamoxifen citrate,HL-60(TB),-4.5555555555555545
Fulvestrant,Imatinib mesylate,HT29,-5.333333333333333
Romidepsin,Sirolimus,MDA-MB-231/ATCC,7.222222222222222
Everolimus,Romidepsin,RPMI-8226,3.111111111111111
Sorafenib tosylate,Tretinoin,UO-31,16.0
Sorafenib tosylate,Docetaxel,A549/ATCC,10.222222222222221
Vorinostat,Romidepsin,DU-145,11.777777777777779
Paclitaxel,Nilotinib,NCI-H522,9.333333333333334
Everolimus,Tretinoin,U251,-13.0
Docetaxel,Tamoxifen citrate,K-562,46.55555555555557
Dasatinib,Celecoxib,SW-620,-1.0
Docetaxel,Tretinoin,LOX IMVI,15.444444444444445
Sirolimus,Cladribine,HL-60(TB),-3.111111111111111
Quinacrine hydrochloride,Mitotane,MDA-MB-231/ATCC,-0.4444444444444444
Vinblastine sulfate (hydrate),Tamoxifen citrate,A549/ATCC,0.6666666666666666
Mitotane,Nilotinib,SK-MEL-5,-9.888888888888893
Romidepsin,Docetaxel,HS 578T,3.0
Tretinoin,Celecoxib,A549/ATCC,-3.0
Mitotane,Imatinib mesylate,SW-620,-8.888888888888891
Dasatinib,Vorinostat,U251,0.3333333333333333
Mitotane,Tamoxifen citrate,NCI-H322M,-5.333333333333333
Mitotane,Celecoxib,IGROV1,-1.4444444444444444
Dasatinib,Docetaxel,MDA-MB-468,-1.0
Sirolimus,Vinblastine sulfate (hydrate),KM12,-2.7777777777777777
Imatinib mesylate,Tretinoin,UACC-62,-3.888888888888889
Vorinostat,Nilotinib,KM12,-2.6666666666666665
Paclitaxel,Tamoxifen citrate,NCI-H522,30.0
Tamoxifen citrate,Cladribine,HOP-92,-0.5555555555555556
Sorafenib tosylate,Paclitaxel,HOP-92,15.222222222222221
Quinacrine hydrochloride,Tamoxifen citrate,U251,1.8888888888888888
Thalidomide,Sirolimus,EKVX,0.8888888888888888
Sirolimus,Imatinib mesylate,RPMI-8226,3.555555555555556
Fulvestrant,Celecoxib,CAKI-1,-4.2222222222222205
Fulvestrant,Paclitaxel,NCI-H23,-4.4444444444444455
Docetaxel,Vinblastine sulfate (hydrate),SF-268,-6.333333333333332
Nilotinib,Tamoxifen citrate,HOP-92,-9.222222222222221
Sorafenib tosylate,Everolimus,OVCAR-3,-12.777777777777779
Mitotane,Tamoxifen citrate,MDA-MB-231/ATCC,2.0
Quinacrine hydrochloride,Sirolimus,KM12,-4.2222222222222205
Fulvestrant,Romidepsin,KM12,8.222222222222221
Everolimus,Cladribine,NCI-H226,0.2222222222222222
Vorinostat,Docetaxel,PC-3,-3.2222222222222223
Quinacrine hydrochloride,Paclitaxel,U251,-8.0
Thalidomide,Tretinoin,DU-145,-11.777777777777779
Sorafenib tosylate,Cladribine,UO-31,0.6666666666666666
Thalidomide,Docetaxel,LOX IMVI,-6.666666666666668
Dasatinib,Paclitaxel,HS 578T,4.0
Mitotane,Sirolimus,BT-549,-7.1111111111111125
Thalidomide,Tamoxifen citrate,SK-MEL-5,-12.222222222222221
Vinblastine sulfate (hydrate),Sirolimus,MCF7,0.6666666666666666
Sorafenib tosylate,Tretinoin,SF-295,7.888888888888887
Nilotinib,Imatinib mesylate,NCI-H522,-7.888888888888887
Thalidomide,Paclitaxel,EKVX,-2.7777777777777777
Mitotane,Nilotinib,KM12,-3.0
Quinacrine hydrochloride,Paclitaxel,SK-MEL-28,-10.777777777777779
Dasatinib,Vorinostat,UO-31,-3.555555555555556
Sorafenib tosylate,Imatinib mesylate,OVCAR-8,-5.0
Vinblastine sulfate (hydrate),Sirolimus,SF-539,0.5555555555555556
Mitotane,Nilotinib,NCI-H226,-1.2222222222222223
Quinacrine hydrochloride,Tamoxifen citrate,NCI-H226,-2.6666666666666665
Paclitaxel,Sirolimus,SK-MEL-28,4.666666666666667
Sirolimus,Tretinoin,SF-268,1.7777777777777777
Vorinostat,Sirolimus,OVCAR-3,-10.0
Docetaxel,Cladribine,SW-620,-0.6666666666666666
Vorinostat,Romidepsin,HT29,-3.111111111111111
Romidepsin,Cladribine,OVCAR-3,-0.6666666666666666
Vinblastine sulfate (hydrate),Sirolimus,UACC-257,-0.6666666666666666
Everolimus,Cladribine,NCI-H460,-2.7777777777777777
Nilotinib,Cladribine,NCI-H460,-0.5555555555555556
Sorafenib tosylate,Imatinib mesylate,HCT-116,-4.111111111111111
Fulvestrant,Sirolimus,MDA-MB-231/ATCC,0.2222222222222222
Sorafenib tosylate,Romidepsin,OVCAR-4,-1.5555555555555556
Tretinoin,Cladribine,SK-MEL-28,-6.1111111111111125
Quinacrine hydrochloride,Tretinoin,MDA-MB-231/ATCC,-1.4444444444444444
Vorinostat,Docetaxel,HCT-116,-1.5555555555555556
Docetaxel,Fulvestrant,IGROV1,0.4444444444444444
Fulvestrant,Cladribine,SK-MEL-28,4.4444444444444455
Vinblastine sulfate (hydrate),Tretinoin,MCF7,10.444444444444443
Nilotinib,Mitotane,HCT-116,-5.888888888888888
Paclitaxel,Tamoxifen citrate,IGROV1,15.111111111111107
Sorafenib tosylate,Sirolimus,HT29,-5.333333333333333
Quinacrine hydrochloride,Mitotane,SF-268,-5.888888888888888
Fulvestrant,Romidepsin,U251,7.1111111111111125
Dasatinib,Imatinib mesylate,RPMI-8226,-8.444444444444445
Romidepsin,Tamoxifen citrate,SF-539,-5.111111111111111
Thalidomide,Cladribine,HCT-15,-0.7777777777777778
Everolimus,Docetaxel,BT-549,6.4444444444444455
Sirolimus,Vinblastine sulfate (hydrate),A549/ATCC,0.8888888888888888
Sirolimus,Tamoxifen citrate,A549/ATCC,8.777777777777779
Vinblastine sulfate (hydrate),Cladribine,HOP-62,-4.666666666666667
Fulvestrant,Dasatinib,KM12,-13.0
Docetaxel,Celecoxib,OVCAR-4,15.222222222222221
Paclitaxel,Cladribine,SF-539,3.888888888888889
Quinacrine hydrochloride,Mitotane,SW-620,4.666666666666667
Vorinostat,Celecoxib,UACC-62,12.666666666666664
Sorafenib tosylate,Vorinostat,HS 578T,-3.111111111111111
Sorafenib tosylate,Cladribine,IGROV1,-10.111111111111107
Vinblastine sulfate (hydrate),Vorinostat,UO-31,0.0
Docetaxel,Sirolimus,OVCAR-3,7.666666666666668
Docetaxel,Cladribine,HS 578T,1.6666666666666667
Thalidomide,Tamoxifen citrate,K-562,-13.777777777777779
Thalidomide,Docetaxel,OVCAR-4,-9.333333333333334
Sorafenib tosylate,Celecoxib,HS 578T,-6.5555555555555545
Vinblastine sulfate (hydrate),Vorinostat,SF-268,-4.5555555555555545
Mitotane,Celecoxib,NCI-H522,-2.7777777777777777
Vinblastine sulfate (hydrate),Tretinoin,OVCAR-3,15.555555555555555
Tretinoin,Celecoxib,LOX IMVI,-17.22222222222222
Everolimus,Celecoxib,NCI-H226,-3.888888888888889
Mitotane,Tretinoin,UACC-257,0.8888888888888888
Thalidomide,Tamoxifen citrate,HT29,0.0
Docetaxel,Fulvestrant,MALME-3M,-17.555555555555557
Dasatinib,Vorinostat,MALME-3M,4.111111111111111
Sirolimus,Imatinib mesylate,NCI-H226,-4.2222222222222205
Sirolimus,Tretinoin,MALME-3M,23.66666666666667
Docetaxel,Celecoxib,LOX IMVI,16.88888888888889
Dasatinib,Docetaxel,UACC-62,2.888888888888889
Sirolimus,Nilotinib,MALME-3M,-20.555555555555557
Nilotinib,Mitotane,RPMI-8226,-5.666666666666668
Tamoxifen citrate,Celecoxib,MDA-MB-435,5.0
Dasatinib,Vorinostat,NCI-H322M,4.888888888888889
Vorinostat,Paclitaxel,HL-60(TB),-22.44444444444445
Paclitaxel,Imatinib mesylate,OVCAR-3,27.33333333333333
Vinblastine sulfate (hydrate),Tretinoin,MDA-MB-435,1.8888888888888888
Paclitaxel,Cladribine,KM12,2.2222222222222223
Dasatinib,Imatinib mesylate,MCF7,-7.0
Sorafenib tosylate,Dasatinib,KM12,-3.555555555555556
