src_type	src	dest_type	dest	direction	type
SYMBOL	SESN2	SYMBOL	SEH1L	directed	Process(inhibition)
SYMBOL	SESN2	SYMBOL	WDR24	directed	Process(inhibition)
SYMBOL	WDR24	SYMBOL	NPRL2	directed	Process(inhibition)
SYMBOL	WDR24	SYMBOL	NPRL3	directed	Process(inhibition)
SYMBOL	WDR24	SYMBOL	DEPDC5	directed	Process(inhibition)
SYMBOL	AKT1S1	SYMBOL	MTOR	directed	Process(inhibition)
SYMBOL	AKT1S1	SYMBOL	RPTOR	directed	Process(inhibition)
SYMBOL	LAMTOR3	SYMBOL	RRAGB	directed	Process(activation)
SYMBOL	LAMTOR3	SYMBOL	RRAGA	directed	Process(activation)
SYMBOL	WNT3A	SYMBOL	FZD10	directed	Process(activation)
SYMBOL	WNT3A	SYMBOL	FZD2	directed	Process(activation)
SYMBOL	WNT3A	SYMBOL	LRP6	directed	Process(activation)
SYMBOL	WNT3A	SYMBOL	LRP5	directed	Process(activation)
SYMBOL	WNT3A	SYMBOL	FZD5	directed	Process(activation)
SYMBOL	WNT3A	SYMBOL	FZD3	directed	Process(activation)
SYMBOL	WNT3A	SYMBOL	FZD1	directed	Process(activation)
SYMBOL	WNT3A	SYMBOL	FZD4	directed	Process(activation)
SYMBOL	WNT3A	SYMBOL	FZD6	directed	Process(activation)
SYMBOL	WNT3A	SYMBOL	FZD7	directed	Process(activation)
SYMBOL	WNT3A	SYMBOL	FZD8	directed	Process(activation)
SYMBOL	WNT3A	SYMBOL	FZD9	directed	Process(activation)
SYMBOL	ATP6V1E2	SYMBOL	LAMTOR5	directed	Process(activation)
SYMBOL	ATP6V1E2	SYMBOL	LAMTOR2	directed	Process(activation)
SYMBOL	ATP6V1E2	SYMBOL	LAMTOR4	directed	Process(activation)
